nd,nf,la,ld,ndev,nuc,contains_bug
1,1,2,2,6,2,FALSE
1,1,6,1,6,1,FALSE
1,1,11,5,7,29,FALSE
89,877,37838,37693,,,FALSE
3,3,4,3,7,35,FALSE
3,3,3,10,7,8,FALSE
3,6,11,18,7,34,FALSE
1,4,0,0,6,4,FALSE
1,2,45,1,7,10,FALSE
6,10,143,9,7,18,TRUE
1,1,4,1,6,4,FALSE
1,3,17,1,7,8,FALSE
8,12,57,7,7,20,TRUE
3,3,12,11,6,7,TRUE
1,1,2,1,6,1,FALSE
2,2,12,3,6,2,FALSE
1,1,3,2,6,2,FALSE
1,2,6,20,6,5,FALSE
2,2,33,3,6,3,FALSE
1,1,2,2,6,1,FALSE
1,1,1,1,6,3,TRUE
1,1,1,1,6,2,FALSE
2,3,95,35,6,3,TRUE
1,1,0,3,6,2,FALSE
1,1,4,1,6,1,TRUE
1,1,20,12,6,2,TRUE
3,3,109,60,6,28,FALSE
1,1,13,7,6,3,FALSE
2,3,44,27,6,6,TRUE
3,5,14777,0,1,0,FALSE
3,4,1,29,6,4,FALSE
4,6,18,16,6,33,FALSE
5,5,18,10,6,29,FALSE
2,6,6,15,6,4,FALSE
1,1,2,2,6,1,FALSE
4,4,17,18,6,26,TRUE
164,1504,63020,63075,,,TRUE
1,2,13,27,6,4,FALSE
1,1,40,22,6,2,FALSE
1,1,1,0,6,10,FALSE
1,1,8,2,6,9,FALSE
1,1,1,0,6,2,FALSE
2,2,7,5,5,4,FALSE
1,1,1,2,6,4,FALSE
6,9,116,86,6,57,FALSE
2,2,58,5,6,12,FALSE
5,6,101,73,6,23,FALSE
5,7,72,83,6,31,TRUE
8,17,451,183,6,54,TRUE
8,18,459,59,6,25,TRUE
7,16,722,605,6,53,TRUE
1,1,96,0,1,0,TRUE
2,3,4,100,6,9,FALSE
1,3,199,0,1,0,FALSE
4,15,85,164,6,32,TRUE
1,1,9,7,6,19,FALSE
2,3,13,4,6,6,FALSE
1,1,1,1,6,6,FALSE
3,6,133,12,6,12,TRUE
2,3,43,29,6,24,FALSE
4,9,151,36,6,23,TRUE
4,9,41,26,6,17,TRUE
14,42,1728,890,6,49,TRUE
12,37,402,886,6,41,TRUE
20,113,3797,209,6,43,FALSE
4,5,70,70,5,6,TRUE
4,6,358,351,5,8,TRUE
2,4,32,22,5,4,TRUE
2,3,9,11,5,20,FALSE
6,13,351,215,5,11,TRUE
1,1,1,1,5,1,TRUE
1,1,1,1,5,1,FALSE
85,768,34644,34643,,,FALSE
70,584,23068,23068,,,FALSE
1,1,1,1,5,4,TRUE
1,1,4,3,5,9,FALSE
5,7,82,45,5,84,TRUE
5,7,342,273,5,139,TRUE
8,14,267,71,5,197,TRUE
1,1,49,1,5,14,FALSE
10,32,886,2323,5,198,TRUE
13,41,2265,1373,5,316,TRUE
2,2,1,8,5,37,FALSE
3,4,22,8,5,67,TRUE
2,4,24,18,5,6,TRUE
4,17,537,858,5,87,TRUE
4,14,489,525,5,80,TRUE
5,8,117,73,5,18,FALSE
4,6,20,14,5,82,TRUE
1,1,18,8,5,16,FALSE
1,1,8,6,5,3,TRUE
1,1,29,28,5,6,TRUE
3,7,30,72,5,62,TRUE
2,5,0,2188,5,21,FALSE
3,7,213,217,5,8,TRUE
6,17,469,1525,5,113,TRUE
3,7,354,485,5,15,TRUE
8,41,4578,1723,5,194,TRUE
8,18,1274,916,5,221,TRUE
7,20,1873,1756,5,187,TRUE
9,22,2164,1233,5,183,TRUE
3,10,22,149,5,87,FALSE
5,7,224,282,5,85,TRUE
3,5,46,24,5,110,TRUE
2,3,281,191,5,65,TRUE
3,5,130,97,5,88,TRUE
2,2,8,8,5,27,TRUE
1,1,83,20,5,25,FALSE
1,1,2,2,5,2,FALSE
3,4,23,95,5,23,TRUE
10,19,363,347,5,161,TRUE
8,20,234,223,5,161,TRUE
4,9,467,496,5,90,TRUE
2,4,435,110,5,34,TRUE
4,11,65,200,5,117,TRUE
3,5,185,91,5,35,TRUE
4,7,304,229,5,68,TRUE
4,6,127,57,5,50,TRUE
7,16,813,559,5,103,TRUE
1,1,3,66,5,6,FALSE
1,1,3,4,5,12,TRUE
1,1,0,0,5,2,FALSE
3,4,62,63,5,42,TRUE
6,9,87,274,5,81,TRUE
1,1,1,4,5,12,FALSE
1,1,9,13,5,11,FALSE
6,7,261,82,5,69,TRUE
2,2,35,1,5,18,TRUE
5,7,303,384,5,54,TRUE
8,24,458,482,5,117,TRUE
16,36,404,180,5,118,TRUE
1,1,67,26,5,1,TRUE
10,39,2155,2237,5,154,TRUE
3,18,153,130,5,79,TRUE
8,32,927,876,5,114,TRUE
14,70,6204,6060,5,147,TRUE
4,5,229,83,5,31,TRUE
4,6,52,71,5,41,TRUE
5,11,258,232,5,40,TRUE
2,2,3,3,5,4,FALSE
2,2,148,4,5,2,FALSE
1,1,1,0,1,0,FALSE
1,1,4,4,5,8,FALSE
1,1,0,1,5,1,FALSE
6,16,465,407,5,43,TRUE
5,10,3419,196,5,15,TRUE
1,1,55,79,5,4,FALSE
3,3,85,54,5,10,TRUE
6,10,501,245,5,54,TRUE
9,27,1132,762,5,70,TRUE
3,4,34,36,5,17,TRUE
6,13,925,903,5,33,TRUE
1,1,9,1,5,5,TRUE
3,4,127,52,5,13,TRUE
5,6,151,70,5,15,TRUE
5,10,681,546,5,12,TRUE
18,69,2920,178,5,40,FALSE
6,11,1309,829,5,23,TRUE
21,148,16010,15998,5,217,TRUE
9,12,207,150,5,55,TRUE
5,8,98,55,5,37,TRUE
2,4,54,83,5,17,FALSE
13,18,3207,186,5,41,FALSE
8,18,364,289,5,54,TRUE
10,19,534,453,5,47,TRUE
2,6,0,0,5,3,FALSE
2,2,1,2,5,11,FALSE
25,49,1298,856,5,60,TRUE
1,4,52,1,5,4,FALSE
10,17,741,1,5,8,TRUE
1,1,7,6,5,5,FALSE
1,1,10,14,5,4,FALSE
1,1,42,4,5,3,FALSE
6,11,45,219,5,5,FALSE
7,11,231,51,5,31,TRUE
22,612,7341,1235,,,TRUE
24,34,2885,2783,5,43,TRUE
13,68,8415,6088,5,47,TRUE
44,368,31905,185,5,23,TRUE
10,37,18075,120,5,10,TRUE
4,5,103,341,5,6,FALSE
4,6,43,46,5,6,FALSE
54,398,20551,20548,5,624,FALSE
4,5,21,22,5,4,FALSE
2,8,0,0,5,4,FALSE
2,3,2,15,5,60,FALSE
2,3,22,21,5,60,FALSE
19,139,1044,132,5,333,TRUE
13,125,14645,14359,5,801,TRUE
2,5,600,560,4,118,TRUE
12,21,359,357,5,310,FALSE
0,0,0,0,0,0,TRUE
5,10,423,36,3,254,FALSE
1,1,1,0,1,2,FALSE
5,15,162,155,3,334,TRUE
1,1,4,0,1,1,FALSE
0,0,0,0,0,0,TRUE
4,18,921,110,3,382,TRUE
4,15,142,77,3,368,TRUE
1,1,4,0,1,88,TRUE
3,24,27,101,1,422,TRUE
1,1,6,0,1,0,FALSE
2,2,362,0,1,8,FALSE
1,1,1,1,1,2,FALSE
1,1,33,26,2,30,FALSE
2,3,357,364,2,65,FALSE
1,1,18,16,2,24,FALSE
1,1,34,16,2,28,FALSE
1,1,26,15,1,31,FALSE
1,1,48,96,1,86,FALSE
1,1,1,6,1,7,FALSE
2,2,2,2,1,20,FALSE
1,1,1,3,2,1,FALSE
1,2,42,178,2,27,FALSE
1,1,8,29,2,26,FALSE
1,1,18,2,2,25,FALSE
1,1,64,4,2,24,FALSE
2,2,2,2,2,46,FALSE
1,1,26,6,2,22,FALSE
2,3,136,49,2,53,FALSE
1,1,4,12,2,21,FALSE
1,1,6,1,2,50,FALSE
1,1,3,0,2,20,FALSE
2,3,78,70,2,48,FALSE
1,1,17,15,2,18,FALSE
1,1,2,1,2,17,FALSE
1,1,16,2,2,16,FALSE
1,1,1,1,2,19,FALSE
1,1,23,2,2,18,FALSE
1,1,13,2,2,17,FALSE
1,1,3,3,2,16,FALSE
1,1,89,19,2,15,TRUE
1,1,1,1,2,8,FALSE
1,1,320,14,2,14,FALSE
1,1,141,18,2,13,TRUE
1,1,4,4,2,15,FALSE
1,1,1,0,2,12,FALSE
1,1,2,0,2,11,FALSE
1,1,33,2,2,10,FALSE
1,1,1,0,2,49,FALSE
1,1,45,25,2,7,FALSE
1,1,27,11,2,14,FALSE
1,1,33,33,2,13,FALSE
1,1,9,10,2,12,FALSE
1,1,3,0,2,11,FALSE
1,1,26,23,2,6,FALSE
1,1,35,13,2,10,FALSE
1,1,1,1,2,48,FALSE
1,1,5,0,2,9,TRUE
1,2,186,82,2,14,FALSE
1,1,43,14,2,8,TRUE
1,1,4,1,2,8,FALSE
1,1,168,102,2,7,FALSE
1,1,1,1,2,7,FALSE
1,1,36,6,2,6,FALSE
1,1,8,0,2,6,FALSE
1,1,10,2,2,4,FALSE
1,1,8,3,2,3,FALSE
1,1,84,15,2,5,FALSE
1,1,15,15,2,4,FALSE
1,1,19,10,2,5,TRUE
1,1,0,1,2,4,FALSE
1,1,0,1,2,3,FALSE
2,3,179,38,2,7,TRUE
1,1,0,1,2,1,FALSE
2,3,165,14,2,3,TRUE
1,1,3,3,2,1,TRUE
1,1,6,2,1,6,FALSE
1,1,6,2,1,5,TRUE
1,1,1,1,1,2,FALSE
1,1,1,1,1,16,FALSE
2,2,102,50,1,100,TRUE
2,3,87,1,2,47,TRUE
1,1,96,50,1,84,FALSE
1,1,6,0,1,14,FALSE
1,1,5,1,1,1,FALSE
1,1,1,1,1,46,FALSE
1,1,1,1,1,45,FALSE
1,2,2,2,1,63,TRUE
3,9,59,11,1,223,TRUE
2,2,315,0,1,7,FALSE
1,1,0,315,1,1,FALSE
2,2,317,2,1,6,FALSE
1,1,0,315,1,4,FALSE
2,2,318,2,1,5,FALSE
1,1,5,1,1,4,FALSE
2,4,177,10,1,158,TRUE
7,7,7,7,1,122,FALSE
1,1,4,0,1,8,FALSE
1,1,1,1,1,12,FALSE
7,8,21,14,1,117,FALSE
1,1,252,245,1,1,FALSE
1,2,2,2,1,59,TRUE
1,1,50,0,1,10,FALSE
2,6,70,10,1,223,TRUE
1,13,97,33,1,307,TRUE
2,5,62,6,1,179,TRUE
1,1,309,0,1,0,FALSE
1,1,3,3,1,51,FALSE
1,1,1,0,1,26,FALSE
1,1,1,0,1,3,FALSE
1,1,309,0,1,0,FALSE
2,2,3,1,1,62,FALSE
1,1,20,1,1,25,FALSE
1,2,3,2,1,44,FALSE
3,7,38,11,1,178,TRUE
1,1,2,0,1,2,FALSE
2,3,16,2,1,169,TRUE
2,6,97,12,1,177,TRUE
4,7,52,30,1,55,TRUE
3,4,101,100,1,20,FALSE
6,12,479,0,1,209,TRUE
2,4,130,39,1,43,TRUE
1,4,4,4,1,70,FALSE
5,18,624,19,1,329,TRUE
1,1,0,10,1,24,FALSE
7,8,110,50,1,206,TRUE
1,1,4,4,1,22,FALSE
1,2,8,7,1,96,FALSE
1,1,1,0,1,21,FALSE
4,4,55,10,1,123,FALSE
1,1,1,1,1,8,FALSE
1,1,2,0,1,20,FALSE
3,7,152,36,1,158,TRUE
1,1,1,0,1,19,FALSE
3,7,60,20,1,154,TRUE
1,1,5,0,1,18,FALSE
1,1,15,1,1,17,FALSE
6,6,78,14,1,100,TRUE
2,5,85,10,1,109,FALSE
2,6,83,19,1,190,TRUE
7,8,66,37,1,91,FALSE
1,1,4,2,1,14,FALSE
3,8,244,3,1,84,FALSE
1,1,9,9,1,10,FALSE
6,6,16,17,1,75,FALSE
3,10,94,86,1,125,FALSE
6,37,7339,7339,1,280,TRUE
1,3,3,3,1,17,FALSE
1,15,380,186,1,248,TRUE
2,3,116,35,1,98,FALSE
1,1,6,1,1,11,FALSE
4,6,84,28,1,126,TRUE
1,1,1,0,1,65,FALSE
8,45,21,32,1,215,FALSE
1,1,2,0,1,9,FALSE
1,1,2,0,1,4,FALSE
1,1,259,0,1,3,FALSE
1,1,2,0,1,10,FALSE
1,1,241,205,1,9,FALSE
3,3,0,767,1,20,FALSE
1,1,6,6,1,27,FALSE
1,1,7,12,1,63,FALSE
7,7,57,57,1,60,FALSE
1,1,0,3,1,2,FALSE
4,16,530,482,1,110,TRUE
2,4,12,9,1,124,FALSE
1,1,259,0,1,0,FALSE
1,1,8,8,1,7,FALSE
1,1,258,0,1,0,FALSE
1,1,1,1,1,34,FALSE
1,1,0,4,1,61,FALSE
1,4,39,7,1,126,FALSE
1,1,4,0,1,8,FALSE
1,1,17,1,1,17,FALSE
1,1,7,0,1,33,FALSE
2,4,68,19,1,102,FALSE
1,1,82,26,1,9,FALSE
1,1,4,0,1,58,FALSE
1,2,23,16,1,18,FALSE
2,3,7,10,1,67,TRUE
2,7,82,37,1,146,FALSE
6,12,41,4,1,142,FALSE
10,20,486,75,1,180,FALSE
4,6,216,15,1,70,FALSE
1,1,3,1,1,1,FALSE
1,1,1,1,1,41,FALSE
2,2,2,2,1,82,FALSE
1,1,9,2,1,17,FALSE
2,5,101,32,1,102,FALSE
1,1,1,1,1,40,FALSE
1,1,3,3,1,39,FALSE
1,1,6,0,1,38,FALSE
1,2,5,5,1,32,FALSE
2,2,1,6,1,24,FALSE
1,2,33,3,1,29,TRUE
4,5,385,56,1,73,FALSE
1,2,22,19,1,27,TRUE
2,2,5,2,1,16,TRUE
1,1,1,1,1,4,FALSE
4,4,4,4,1,36,FALSE
7,9,19,103,1,66,FALSE
2,4,54,13,1,81,FALSE
2,4,90,48,1,97,TRUE
3,13,152,95,1,208,TRUE
1,1,192,192,1,2,FALSE
5,5,10,4,1,29,FALSE
1,2,18,2,1,60,FALSE
1,1,3,3,1,49,FALSE
2,2,2,2,1,70,FALSE
1,1,7,10,1,9,FALSE
3,19,53,713,1,154,TRUE
1,1,8,2,1,7,FALSE
2,4,40,9,1,60,FALSE
4,9,79,127,1,74,FALSE
3,8,236,345,1,68,TRUE
3,8,90,85,1,77,FALSE
2,7,439,137,1,80,TRUE
2,13,773,1319,1,114,TRUE
2,6,506,39,1,14,FALSE
2,2,2,2,1,60,FALSE
1,1,35,30,1,39,FALSE
2,3,2,8,1,92,FALSE
1,1,6,0,1,34,FALSE
2,7,32,33,1,94,FALSE
1,1,241,0,1,0,FALSE
1,1,1,1,1,18,FALSE
1,2,1,6,1,69,FALSE
1,1,5,0,1,32,FALSE
5,5,49,49,1,59,FALSE
2,3,2,6,1,82,FALSE
5,7,41,7,1,53,FALSE
1,1,0,1,1,12,FALSE
1,2,3,3,1,44,FALSE
1,1,4,0,1,30,FALSE
2,2,19,0,1,24,TRUE
1,3,85,5,1,39,FALSE
3,9,223,21,1,86,FALSE
1,3,33,8,1,51,FALSE
1,4,55,9,1,45,FALSE
1,1,0,2,1,8,FALSE
3,9,193,67,1,86,FALSE
2,10,129,49,1,83,TRUE
1,1,1,1,1,5,FALSE
3,3,690,0,1,0,FALSE
3,7,143,93,1,58,TRUE
4,34,500,415,1,168,TRUE
2,3,2,6,1,67,FALSE
1,3,0,9,1,13,FALSE
1,1,3,1,1,26,FALSE
1,1,1,1,1,14,FALSE
1,7,0,0,1,0,FALSE
2,14,0,0,1,7,FALSE
2,28,0,0,1,14,FALSE
2,28,0,0,1,14,FALSE
2,14,0,0,1,7,FALSE
2,28,0,0,1,14,FALSE
1,14,0,0,1,0,FALSE
1,1,3,0,1,3,FALSE
2,3,40,37,1,9,FALSE
1,2,30,15,1,25,TRUE
4,11,824,901,1,83,TRUE
1,2,0,448,1,12,FALSE
8,20,1239,924,1,96,TRUE
1,1,1,1,1,23,FALSE
3,8,122,65,1,68,FALSE
1,1,0,4,1,21,FALSE
2,2,2,2,1,34,FALSE
1,2,0,2,1,28,FALSE
3,8,128,7,1,61,FALSE
1,1,35,15,1,21,FALSE
1,4,22,8,1,47,FALSE
1,5,41,43,1,62,FALSE
1,1,26,11,1,18,FALSE
2,3,2,6,1,45,FALSE
1,1,2,2,1,9,FALSE
1,1,2,2,1,10,FALSE
1,2,0,2,1,14,FALSE
1,2,4,4,1,12,FALSE
1,1,1,0,1,17,FALSE
1,1,14,5,1,16,FALSE
1,1,4,4,1,16,FALSE
1,1,1,0,1,15,FALSE
1,3,29,8,1,23,FALSE
1,3,0,3,1,24,FALSE
3,5,163,123,1,39,TRUE
4,12,367,79,1,67,FALSE
4,7,326,269,1,44,TRUE
2,3,2,4,1,30,FALSE
2,2,8,7,1,4,FALSE
2,7,287,40,1,36,FALSE
1,1,1,1,1,3,FALSE
1,1,0,2,1,9,FALSE
2,2,2,2,1,16,FALSE
1,4,9,11,1,17,FALSE
1,1,8,8,1,3,FALSE
1,1,1,1,1,3,FALSE
4,9,317,235,1,40,TRUE
4,6,158,17,1,23,TRUE
4,10,537,94,1,27,TRUE
1,11,220,70,1,34,TRUE
2,5,0,41,1,5,FALSE
5,44,2397,1784,1,61,TRUE
5,9,261,22,1,13,TRUE
1,1,16,0,1,1,FALSE
1,3,91,142,1,4,FALSE
2,2,2,2,1,6,FALSE
1,1,3,6,1,2,FALSE
3,6,310,33,1,12,TRUE
2,4,19,9,1,5,FALSE
4,8,11,17,1,8,FALSE
13,98,8288,0,1,0,TRUE
